time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.04156644323386351,-0.07791492381514484,11.571289576822583,6.232375316258931,0.018142593196333934,0.0,-0.13324597974722666,-0.23737966388960252,2.7328258826245597,-0.11327448603261554,-0.04588377394421092,0.0,429.15541913181556,427.46977689143614,430.3409585601763,428.92631385540994
1.2000000000000006,-0.049875359511534385,-0.09308427637650982,11.735373604761019,6.225149626458272,0.0154102436182324,0.0,-0.14347725816720597,-0.26887490055530666,2.7365988065048956,-0.1412288380309543,-0.04485890134818022,0.0,412.27659582784753,412.36575356271044,415.11958124390975,412.6443432172341
1.2600000000000007,-0.0587735917461996,-0.11037163020376486,11.901254326360101,6.216388114360381,0.01291519666740637,0.0,-0.15288164513053634,-0.30818291994422425,2.7925690057501398,-0.15792829271573205,-0.035730637826146584,0.0,430.4827734127424,431.25349488972176,430.8447800575775,429.40953164491816
1.3200000000000007,-0.0681632072609015,-0.1300463086024375,12.068380914621308,6.206828883445704,0.010511416491483239,0.0,-0.1599141359159481,-0.3484519841925396,2.7782883184557026,-0.16225727679757848,-0.05055680746542564,0.0,408.39443720965824,407.0688046361439,407.5005097470832,407.0866810387752
1.3800000000000008,-0.0779648507150812,-0.1525640866747128,12.23797517263444,6.1969972201775985,0.008164914203984353,0.0,-0.1665384199636419,-0.4031142387613019,2.8745261521657652,-0.1672737370896845,-0.0226885938652337,0.0,442.02770531445384,444.3173714985543,444.8349937088874,444.39838914482493
1.4400000000000008,-0.08815297181251246,-0.17891908483390423,12.417342384029851,6.187191509135429,0.006675355328538579,0.0,-0.17288848496482792,-0.47653285539444457,3.103660073534276,-0.15668248363290718,-0.02948513751444425,0.0,484.3257883276757,483.8142991021331,484.8618740710956,485.633837929763
1.5000000000000009,-0.09866224712041048,-0.20958447629801025,12.607045334325061,6.178357595956831,0.005067077979100887,0.0,-0.17724259565086126,-0.5465614941370212,3.2193363697918573,-0.13301720030461991,-0.02192111715684256,0.0,451.8487325659411,452.4579645957572,451.29846623837636,453.18425695244855
1.560000000000001,-0.1094071842116836,-0.24478577738753302,12.805101120202046,6.170976680850076,0.0035030107181759362,0.0,-0.18076088419560998,-0.6276140624655665,3.3819355655463506,-0.10817215852528353,-0.03601515465178745,0.0,468.2599665731779,467.1621282886729,466.1613110363221,468.08543380661905
1.620000000000001,-0.12031510258026339,-0.284674833927552,13.009936961704897,6.1647607834995455,0.001024062378998991,0.0,-0.1826136813293984,-0.7026133010991329,3.445635675525196,-0.0957445251408445,-0.05487884424304845,0.0,438.230487069949,436.6585753122403,437.95636195021854,438.97925707178507
1.680000000000001,-0.13128428965261246,-0.3299361481180511,13.22484406515053,6.158856490959717,6.281101771332331,0.0,-0.18261693691232717,-0.8067371757102,3.7169576325868072,-0.10433627391906315,-0.046245438455886925,0.0,500.12791255364317,500.75492385625193,501.37733198309274,500.7455515659942
1.740000000000001,-0.14219277076161466,-0.38076546104533837,13.449390101452392,6.152881315987472,6.278534724921805,0.0,-0.18074613573777948,-0.8881322388145699,3.767629248824085,-0.09147211911296563,-0.03663326233652462,0.0,436.31048301724366,437.11123623163655,435.7405975101493,436.805914995324
1.8000000000000012,-0.15292216724937704,-0.4371022596791328,13.680825794343132,6.147639767600976,6.276738712155309,0.0,-0.1766782872952733,-0.9902917010201508,3.9461569600615505,-0.08019761308825932,-0.01909842827766835,0.0,476.5244008172881,477.862727347668,475.46489897805884,476.32210505414383
1.8600000000000012,-0.16336130716321645,-0.49985988635640954,13.924206890605616,6.142302481085601,6.275341096594408,0.0,-0.1711473369066447,-1.1021166443580448,4.165621976113505,-0.11899175887178418,-0.03338334013067859,0.0,490.9126333676901,489.85143250087003,490.9830350267247,488.08960259390375
1.9200000000000013,-0.1734512277293812,-0.5691162595667084,14.178267551681671,6.135095134617151,6.273476101753346,0.0,-0.16497899901555757,-1.2071272671093463,4.302374807558451,-0.12248311667335914,-0.02684058317675546,0.0,467.5405093223104,468.0497422553145,467.27760257744933,466.993080372173
